ID,Lect_ID,Concept_ID,Form_according_to_Source,Form,Local_Orthography,Segments,Comment,Source
dawe1237-here-1,dawe1237,here,milˈwɛlle,mil_ˈwɛlːe,mil wele,m i l _ w ɛ lː e,,taber93
dawe1237-there-1,dawe1237,there,milˈwalle,mil_ˈwalːe,mil wale,m i l _ w a lː e,,taber93
dawe1237-above-1,dawe1237,above,milaˈulol,mil_aˈu+lol,mil aulol,m i l _ a u + l o l,,taber93
dawe1237-below-1,dawe1237,below,milˈwaʋ,mil_ˈwaʋ,mil waw,m i l _ w a ʋ,,taber93
dawe1237-all-1,dawe1237,all,ˈramor,ˈramor,ramor,r a m o r,,taber93
dawe1237-bird-1,dawe1237,bird,ˈmalol,ˈmal+ol,malol,m a l + o l,,taber93
dawe1237-egg-1,dawe1237,egg,ˈmantilkʰ,ˈman_tilkʰ,man tilk,m a n _ t i l kʰ,final *u > k /C_,taber93
dawe1237-tail-1,dawe1237,tail,ˈjiɛl,ˈji+ɛl,yiel,j i + ɛ l,,taber93
dawe1237-dog-1,dawe1237,dog,ˈadkol,ˈadk+ol,adkol,a d k + o l,final *u > k /C_,taber93
dawe1237-rat-1,dawe1237,rat,ˈtikus,ˈtikus,tikus,t i k u s,,taber93
dawe1237-flying_fox-1,dawe1237,flying_fox,ˈliksiol,ˈliksi+ol,liksiol,l i k s i + o l,,taber93
dawe1237-snake-1,dawe1237,snake,saiˈtiatʰ,saiˈtiatʰ,saitiati,s a i t i a tʰ,aspiration analysed as reduced high front vowel,taber93
dawe1237-leech-1,dawe1237,leech,ˈwawutkʰ,ˈwawutkʰ,wawutk,w a w u t kʰ,final k probably from *u,taber93
dawe1237-mosquito-1,dawe1237,mosquito,kaˈkakɛl,kaˈkakɛl,kakakel,k a k a k ɛ l,,taber93
dawe1237-louse_in_hair-1,dawe1237,louse_in_hair,ˈotə̆kʰ,ˈotə̆kʰ,otk,o t ə̆ kʰ,final *u > k /C_,taber93
dawe1237-fish-1,dawe1237,fish,ˈil,ˈil,il,i l,,taber93
dawe1237-long-1,dawe1237,long,ˈplavəlɛl,ˈplavəl+ɛl,plawlel,p l a v ə l + ɛ l,,taber93
dawe1237-new-1,dawe1237,new,ˈvikɛl,ˈvik+ɛl,wikel,v i k + ɛ l,,taber93
dawe1237-old_people-1,dawe1237,old_people,ˈlɛmtʰu,ˈlɛ+mtʰu,lemtu,l ɛ + m tʰ u,‘old’ (tua) in general,taber93
dawe1237-hot-1,dawe1237,hot,ˈwetul,ˈwetul,wetul,w e t u l,,taber93
dawe1237-cold-1,dawe1237,cold,ˈpril,ˈpril,pril,p r i l,,taber93
dawe1237-good-1,dawe1237,good,duˈwalɛl,duˈwal+ɛl,duwalel,d u w a l + ɛ l,,taber93
dawe1237-full-1,dawe1237,full,ˈləpil,ˈlə+pil,lepil,l ə + p i l,,taber93
dawe1237-near-1,dawe1237,near,waˈraral,waˈraral,wararal,w a r a r a l,,taber93
dawe1237-far-1,dawe1237,far,ˈwarlɛtʰ,ˈwarlɛtʰ,warleti,w a r l ɛ tʰ,aspiration analysed as reduced high vowel,taber93
dawe1237-dry-1,dawe1237,dry,ˈdɛrɛl,ˈdɛr+ɛl,derel,d ɛ r + ɛ l,,taber93
dawe1237-thin-1,dawe1237,thin,məˈlidlid,məˈlid+lid,melid-lid,m ə l i d + l i d,,taber93
dawe1237-thick-1,dawe1237,thick,ˈwutəlel,ˈwutəl+el,wutelel,w u t ə l + e l,,taber93
dawe1237-round-1,dawe1237,round,muˈmukɛl,muˈmuk+ɛl,mumukel,m u m u k + ɛ l,,taber93
dawe1237-sharp-1,dawe1237,sharp,mʷɛmˈmerel,mʷɛm+ˈmer+el,muemmerel,mʷ ɛ m + m e r + e l,,taber93
dawe1237-rotten-1,dawe1237,rotten,ˈpudɛl,ˈpud+ɛl,pudel,p u d + ɛ l,,taber93
dawe1237-black-1,dawe1237,black,ˈmɛtmel,ˈmɛtm+el,metmel,m ɛ t m + e l,,taber93
dawe1237-white-1,dawe1237,white,ˈwurwur,ˈwur+wur,wur-wur,w u r + w u r,,taber93
dawe1237-red-1,dawe1237,red,mɛˈmejel,mɛˈmej+el,memeiel,m ɛ m e j + e l,,taber93
dawe1237-green-1,dawe1237,green,ˈhidʒaw,ˈhid͡ʒaw,hijau,h i dʒ a w,,taber93
dawe1237-yellow-1,dawe1237,yellow,ˈkuniŋ,ˈkuniŋ,kuning,k u n i ŋ,,taber93
dawe1237-to_cough-1,dawe1237,to_cough,ˈkɛsla,ˈkɛsla,kesla,k ɛ s l a,,taber93
dawe1237-blind-1,dawe1237,blind,matˈpaliol,mat_ˈpali+ol,mat paliol,m a t _ p a l i + o l,,taber93
dawe1237-deaf-1,dawe1237,deaf,ˈtilkol,ˈtilk+ol,tilkol,t i l k + o l,final *u > k /C_,taber93
dawe1237-thirsty-1,dawe1237,thirsty,telaiˈləmekʰ,telaiˈləmekʰ,telailemeki,t e l a i l ə m e kʰ,aspiration analysed as reduced high front vowel,taber93
dawe1237-hungry-1,dawe1237,hungry,ˈarmol,ˈarm+ol,armol,a r m + o l,,taber93
dawe1237-to_see-1,dawe1237,to_see,ˈkʰita,ˈkʰita,kita,kʰ i t a,,taber93
dawe1237-to_hear-1,dawe1237,to_hear,ˈwɛkli,ˈwɛkli,wekli,w ɛ k l i,,taber93
dawe1237-to_know-1,dawe1237,to_know,ˈmatkʰ,ˈmatkʰ,matk,m a t kʰ,final *u > k /C_,taber93
dawe1237-to_speak-1,dawe1237,to_speak,m̩ˈpʷerei,m̩+ˈpʷerei,mpuerei,m̩ + pʷ e r e i,,taber93
dawe1237-to_sleep-1,dawe1237,to_sleep,lɛˈmilla,lɛ+ˈmilːa,lemila,l ɛ + m i lː a,,taber93
dawe1237-sleepy-1,dawe1237,sleepy,ʃioiˈʃioi,ʃioi+ˈʃioi,sioi-sioi,ʃ i o i + ʃ i o i,,taber93
dawe1237-to_wake_up-1,dawe1237,to_wake_up,ˈpatə̆r,ˈpatə̆r,patr,p a t ə̆ r,,taber93
dawe1237-to_bathe-1,dawe1237,to_bathe,ˈleʋrid,ˈle+ʋrid,lewrid,l e + ʋ r i d,,taber93
dawe1237-to_sit-1,dawe1237,to_sit,ˈwakrei,ˈwakrei,wakrei,w a k r e i,,taber93
dawe1237-to_stand-1,dawe1237,to_stand,ˈlɛpri,ˈlɛ+pri,lepri,l ɛ + p r i,,taber93
dawe1237-to_walk-1,dawe1237,to_walk,ˈləʋant,ˈlə+ʋant,lewant,l ə + ʋ a n t,,taber93
dawe1237-to_run-1,dawe1237,to_run,ˈlod,ˈlod,lod,l o d,,taber93
dawe1237-to_swim-1,dawe1237,to_swim,ˈwellai,ˈwelːai,welai,w e lː a i,,taber93
dawe1237-to_fly-1,dawe1237,to_fly,ˈməlim,ˈmə+lim,melim,m ə + l i m,,taber93
dawe1237-to_fall_from_above-1,dawe1237,to_fall_from_above,ˈlɛd,ˈlɛd,led,l ɛ d,,taber93
dawe1237-to_drink-1,dawe1237,to_drink,ˈmimil,ˈmi+mil,mimil,m i + m i l,,taber93
dawe1237-to_eat-1,dawe1237,to_eat,ˈləweʋ,ˈlə+weʋ,lewew,l ə + w e ʋ,,taber93
dawe1237-to_bite-1,dawe1237,to_bite,ˈləkikʰ,ˈlə+kikʰ,lekiki,l ə + k i kʰ,aspiration analysed as reduced high front vowel,taber93
dawe1237-carry-1,dawe1237,carry,ˈlɛpʰ,ˈlɛpʰ,lepi,l ɛ pʰ,aspiration analysed as reduced high front vowel,taber93
dawe1237-to_die-1,dawe1237,to_die,ˈmat,ˈmat,mat,m a t,,taber93
dawe1237-to_give-1,dawe1237,to_give,ˈmoʃei,ˈmoʃei,mosiei,m o ʃ e i,,taber93
dawe1237-to_come-1,dawe1237,to_come,ˈləma,ˈlə+ma,lema,l ə + m a,,taber93
dawe1237-to_laugh-1,dawe1237,to_laugh,ˈlal,ˈlal,lal,l a l,,taber93
dawe1237-to_cry-1,dawe1237,to_cry,ɛˈlikiv,ɛˈlikiv,elikiw,ɛ l i k i v,,taber93
dawe1237-to_sing-1,dawe1237,to_sing,ˈmelar,ˈmelar,melar,m e l a r,,taber93
dawe1237-to_burn_clear_land-1,dawe1237,to_burn_clear_land,ˈtut,ˈtut,tut,t u t,,taber93
dawe1237-dry_in_sun-1,dawe1237,dry_in_sun,meˈwael,me+ˈwael,mewael,m e + w a e l,,taber93
dawe1237-to_spit-1,dawe1237,to_spit,ˈlapə̆r,ˈlapə̆r,lapr,l a p ə̆ r,,taber93
dawe1237-to_vomit-1,dawe1237,to_vomit,ˈlɛmutʰ,ˈlɛ+mutʰ,lemuti,l ɛ + m u tʰ,aspiration analysed as reduced high front vowel,taber93
dawe1237-itchy-1,dawe1237,itchy,ˈweiru,ˈweiru,weiru,w e i r u,,taber93
dawe1237-to_kill-1,dawe1237,to_kill,m̩ˈpuliei,m̩+ˈpuli+ei,mpuliei,m̩ + p u l i + e i,,taber93
dawe1237-to_dream-1,dawe1237,to_dream,ˈmoliɛl,ˈmoliɛl,moliel,m o l i ɛ l,,taber93
dawe1237-pregnant-1,dawe1237,pregnant,ˈlapʰ,ˈlapʰ,lapi,l a pʰ,aspiration analysed as reduced high front vowel,taber93
dawe1237-one-1,dawe1237,one,ˈmɛd,ˈmɛd,med,m ɛ d,,taber93
dawe1237-two-1,dawe1237,two,ˈruv,ˈruv,ruw,r u v,,taber93
dawe1237-three-1,dawe1237,three,ˈtɛl,ˈtɛl,tel,t ɛ l,,taber93
dawe1237-four-1,dawe1237,four,ˈatʰ,ˈatʰ,ati,a tʰ,aspiration analysed as reduced high front vowel,taber93
dawe1237-five-1,dawe1237,five,ˈlim,ˈlim,lim,l i m,,taber93
dawe1237-six-1,dawe1237,six,ˈlɛm,ˈlɛm,lem,l ɛ m,,taber93
dawe1237-seven-1,dawe1237,seven,ˈitʰ,ˈitʰ,iti,i tʰ,aspiration analysed as reduced high front vowel,taber93
dawe1237-eight-1,dawe1237,eight,ˈauw,ˈauw,auw,a u w,,taber93
dawe1237-nine-1,dawe1237,nine,ˈsiuw,ˈsiuw,siuw,s i u w,,taber93
dawe1237-ten-1,dawe1237,ten,ˈdəwut,ˈdəwut,dewut,d ə w u t,,taber93
dawe1237-one_hundred-1,dawe1237,one_hundred,ˈraije,ˈraije,raie,r a i j e,,taber93
dawe1237-thousand-1,dawe1237,thousand,ˈriviɛʔ,ˈriviɛʔ,riwie,r i v i ɛ ʔ,,taber93
dawe1237-guest-1,dawe1237,guest,ˈpailia,ˈpailia,pailia,p a i l i a,,taber93
east2472-sun-1,east2472,sun,ˈlero,ˈlero,lero,l e r o,,taber93
east2472-moon-1,east2472,moon,ˈvulnɔ,ˈvulnɔ,wulno,v u l n ɔ,,taber93
east2472-star-1,east2472,star,ˈbintaŋ,ˈbintaŋ,bintang,b i n t a ŋ,,taber93
east2472-sky-1,east2472,sky,liˈanti,liˈanti,lianti,l i a n t i,,taber93
east2472-cloud-1,east2472,cloud,ˈawan,ˈawan,awan,a w a n,,taber93
east2472-wind-1,east2472,wind,ˈanin,ˈanin,anin,a n i n,,taber93
east2472-rain-1,east2472,rain,ˈmulɔ,ˈmulɔ,mulo,m u l ɔ,,taber93
east2472-mountain-1,east2472,mountain,ˈuhu,ˈuhu,uhu,u h u,,taber93
east2472-soil-1,east2472,soil,ˈɛn,ˈɛn,en,ɛ n,,taber93
east2472-sand-1,east2472,sand,ˈmatar,ˈmatar,matar,m a t a r,,taber93
east2472-fire-1,east2472,fire,ˈai,ˈai,ai,a i,,taber93
east2472-smoke-1,east2472,smoke,aiˈmuklan,ai_ˈmuklan,ai muklan,a i _ m u k l a n,,taber93
east2472-ash-1,east2472,ash,ˈliavu,ˈliavu,liawu,l i a v u,,taber93
east2472-stone-1,east2472,stone,ˈwatu,ˈwatu,watu,w a t u,,taber93
east2472-coral_reef-1,east2472,coral_reef,ˈnɛr,ˈnɛr,ner,n ɛ r,,taber93
east2472-water-1,east2472,water,ˈer,ˈer,ˈer,e r,,taber93
east2472-sea-1,east2472,sea,ˈlur,ˈlur,lur,l u r,,taber93
east2472-island-1,east2472,island,ˈnuh,ˈnuh,nuh,n u h,,taber93
east2472-forest-1,east2472,forest,ˈbʷar,ˈbʷar,bwar,bʷ a r,,taber93
east2472-night-1,east2472,night,ˈalam,ˈalam,alam,a l a m,,taber93
east2472-village-1,east2472,village,ˈlɛtu,ˈlɛtu,letu,l ɛ t u,,taber93
east2472-road-1,east2472,road,lalˈno,lalˈno,lalno,l a l n o,,taber93
east2472-canoe-1,east2472,canoe,pɛlˈʔo,pɛl_ˈʔo,pel oo,p ɛ l _ ʔ o,,taber93
east2472-sail-1,east2472,sail,larˈwo,larˈwo,larwo,l a r w o,,taber93
east2472-rope-1,east2472,rope,ˈara,ˈara,ara,a r a,,taber93
east2472-machete-1,east2472,machete,turiʔaˈpro,turi_ʔaˈpro,turi aproo,t u r i _ ʔ a p r o,,taber93
east2472-knife-1,east2472,knife,turiwuˈlado,turi_wuˈlado,turi wulado,t u r i _ w u l a d o,,taber93
east2472-house-1,east2472,house,haʋiˈal,haʋiˈal,hawial,h a ʋ i a l,,taber93
east2472-pestle-1,east2472,pestle,ˈʋai,ˈʋai,wai,ʋ a i,,taber93
east2472-mortar-1,east2472,mortar,lɛˈhum,lɛˈhum,lehum,l ɛ h u m,,taber93
east2472-thatch_for_roofing-1,east2472,thatch_for_roofing,ˈalhan,ˈalhan,alhan,a l h a n,,taber93
east2472-tree-1,east2472,tree,ˈpohon,ˈpohon,pohon,p o h o n,,taber93
east2472-leaf-1,east2472,leaf,ˈtaven,ˈtaven,tawen,t a v e n,,taber93
east2472-thorn-1,east2472,thorn,ˈrurin,ˈrurin,rurin,r u r i n,,taber93
east2472-rattan-1,east2472,rattan,ˈlodan,ˈlodan,lodan,l o d a n,,taber93
east2472-root-1,east2472,root,ahaˈran,ahaˈran,aharan,a h a r a n,,taber93
east2472-uncooked_rice-1,east2472,uncooked_rice,avˈrera,avˈrera,awrera,a v r e r a,,taber93
east2472-betel_vine-1,east2472,betel_vine,ˈmalu,ˈmalu,malu,m a l u,,taber93
east2472-sago-1,east2472,sago,ˈprihə,ˈprihə,priha,p r i h ə,,taber93
east2472-coconut-1,east2472,coconut,ˈnuru,ˈnuru,nuru,n u r u,,taber93
east2472-coconut_shell-1,east2472,coconut_shell,uluˈʔulu,ulu+ˈʔulu,ulu-ulu,u l u + ʔ u l u,,taber93
east2472-bamboo-1,east2472,bamboo,ˈkmʷelan,ˈkmʷelan,kmwelan,k mʷ e l a n,,taber93
east2472-fruit-1,east2472,fruit,ˈbuan,ˈbuan,buan,b u a n,,taber93
east2472-banana-1,east2472,banana,ˈvu,ˈvu,wuu,v u,,taber93
east2472-salt-1,east2472,salt,ˈhu,ˈhu,huu,h u,,taber93
east2472-sugar-1,east2472,sugar,ˈul,ˈul,ul,u l,,taber93
east2472-head-1,east2472,head,ˈuluno,ˈulu+no,uluno,u l u + n o,,taber93
east2472-face-1,east2472,face,ˈaino,ˈai+no,aino,a i + n o,,taber93
east2472-hair-1,east2472,hair,buˈɡano,buˈga+no,bugano,b u g a + n o,,taber93
east2472-body_hair-1,east2472,body_hair,ˈvulum,ˈvulu+m,wulum,v u l u + m,,taber93
east2472-eye-1,east2472,eye,ˈmatano,ˈmata+no,matano,m a t a + n o,,taber93
east2472-ear-1,east2472,ear,ˈŋinano,ˈŋina+no,nginano,ŋ i n a + n o,,taber93
east2472-nose-1,east2472,nose,ˈnurmano,ˈnurma+no,nurmano,n u r m a + n o,,taber93
east2472-mouth-1,east2472,mouth,ˈwowaro,ˈwowa+ro,wowa-ro,w o w a + r o,,taber93
east2472-lips-1,east2472,lips,ipˈtiano,ipˈtia+no,iptiano,i p t i a + n o,,taber93
east2472-teeth-1,east2472,teeth,ŋiˈhano,ŋiˈha+no,ngihano,ŋ i h a + n o,,taber93
east2472-tongue-1,east2472,tongue,leˈmaino,leˈmai+no,lemaino,l e m a i + n o,,taber93
east2472-neck-1,east2472,neck,ˈlirano,ˈlira+no,lirano,l i r a + n o,,taber93
east2472-hand-1,east2472,hand,ˈlimano,ˈlima+no,limano,l i m a + n o,,taber93
east2472-fingernail-1,east2472,fingernail,ˈukmʷano,ˈukmʷa+no,ukmwano,u k mʷ a + n o,,taber93
east2472-breast-1,east2472,breast,ˈhuhuno,ˈhuhu+no,huhuno,h u h u + n o,,taber93
east2472-foot-1,east2472,foot,ˈlɛʔɛno,ˈlɛʔɛ+no,le'eno,l ɛ ʔ ɛ + n o,,taber93
east2472-knee-1,east2472,knee,ˈivino,ˈivi+no,iwino,i v i + n o,,taber93
east2472-back-1,east2472,back,laˈturano,la_ˈtura+no,la turano,l a _ t u r a + n o,,taber93
east2472-skin-1,east2472,skin,uliˈtianno,uliˈtian+no,ulitianno,u l i t i a n + n o,,taber93
east2472-fat-1,east2472,fat,naˈpit,naˈpit,napit,n a p i t,,taber93
east2472-meat-1,east2472,meat,ihˈino,ihˈi+no,ihino,i h i + n o,,taber93
east2472-bone-1,east2472,bone,ruˈrino,ruˈri+no,rurino,r u r i + n o,,taber93
east2472-sweat-1,east2472,sweat,mahunˈnano,mahunˈna+no,mahunnano,m a h u n n a + n o,"elicited with berkeringat ‘be sweaty, sweating’",taber93
east2472-blood-1,east2472,blood,ˈrar,ˈrar,rar,r a r,,taber93
east2472-brain-1,east2472,brain,sutaˈno,suta+ˈno,sutano,s u t a + n o,,taber93
east2472-liver-1,east2472,liver,ˈralmano,ˈralma+no,ralmano,r a l m a + n o,,taber93
east2472-stomach_belly-1,east2472,stomach_belly,ˈapnono,ˈapno+no,apnono,a p n o + n o,,taber93
east2472-excrement-1,east2472,excrement,ˈtɛno,ˈtɛ+no,teno,t ɛ + n o,,taber93
east2472-urine-1,east2472,urine,ˈomi,ˈomi,omi,o m i,,taber93
east2472-wound-1,east2472,wound,namˈru,namˈru,namru,n a m r u,,taber93
east2472-person-1,east2472,person,ˈtamɔt,ˈtamɔt,tamot,t a m ɔ t,,taber93
east2472-child-1,east2472,child,ˈanano,ˈana+no,anano,a n a + n o,,taber93
east2472-man-1,east2472,man,ˈman,ˈman,man,m a n,,taber93
east2472-woman-1,east2472,woman,ˈhat,ˈhat,hat,h a t,,taber93
east2472-husband-1,east2472,husband,ˈhato,ˈhato,hato,h a t o,,taber93
east2472-wife-1,east2472,wife,ˈamno,ˈam+no,amno,a m + n o,,taber93
east2472-mother-1,east2472,mother,ˈinno,ˈin+no,inno,i n + n o,,taber93
east2472-father-1,east2472,father,ˈhano,ˈha+no,hano,h a + n o,,taber93
east2472-older_sibling-1,east2472,older_sibling,ˈaʔano,ˈaʔa+no,a'ano,a ʔ a + n o,,taber93
east2472-younger_sibling-1,east2472,younger_sibling,ˈari,ˈari,ari,a r i,,taber93
east2472-grandmother-1,east2472,grandmother,memnioˈhoto,memni_oˈhoto,memni ohoto,m e m n i _ o h o t o,,taber93
east2472-grandfather-1,east2472,grandfather,memniˈmano,memni_ˈmano,memni mano,m e m n i _ m a n o,,taber93
east2472-grandchild-1,east2472,grandchild,ˈmemni,ˈmemni,memni,m e m n i,,taber93
east2472-name-1,east2472,name,inanˈnarano,inan_ˈnara+no,inan narano,i n a n _ n a r a + n o,,taber93
east2472-1sg-1,east2472,1sg,ˈau,ˈau,au,a u,,taber93
east2472-2sg_informal-1,east2472,2sg_informal,ˈum,ˈum,um,u m,,taber93
east2472-1pl_excl-1,east2472,1pl_excl,ˈit,ˈit,it,i t,,taber93
east2472-1pl_incl-1,east2472,1pl_incl,ˈit,ˈit,it,i t,,taber93
east2472-no_not-1,east2472,no_not,ˈtadu,ˈtadu,tadu,t a d u,,taber93
east2472-what-1,east2472,what,anˈde,anˈde,ande,a n d e,,taber93
east2472-who-1,east2472,who,heiˈje,heiˈje,heiye,h e i j e,,taber93
east2472-where-1,east2472,where,ˈladanmaiˈje,ˈladan_maiˈje,ladan maiye,l a d a n _ m a i j e,,taber93
east2472-how_much_how_many-1,east2472,how_much_how_many,woiˈre,woiˈre,woire,w o i r e,,taber93
east2472-how-1,east2472,how,ˈumbʷannuʔoˈe,ˈumbʷanːuʔoˈe,umbwanu'oe,u m bʷ a nː u ʔ o e,,taber93
east2472-this-1,east2472,this,ˈidoi,ˈidoi,idoi,i d o i,,taber93
east2472-that-1,east2472,that,ˈdai,ˈdai,dai,d a i,,taber93
east2472-inside-1,east2472,inside,laˈralmano,la_ˈralma+no,la ralmano,l a _ r a l m a + n o,,taber93
east2472-outside-1,east2472,outside,laˈher,la_ˈher,la her,l a _ h e r,,taber93
east2472-in_front_of-1,east2472,in_front_of,laˈʔain,la_ˈʔain,la ain,l a _ ʔ a i n,,taber93
east2472-edge-1,east2472,edge,heˈrinno,heˈrinno,herinno,h e r i n n o,,taber93
east2472-here-1,east2472,here,ˈmaidoi,ˈmai_doi,mai doi,m a i _ d o i,,taber93
east2472-there-1,east2472,there,ˈladai,ˈla_dai,la dai,l a _ d a i,,taber93
east2472-above-1,east2472,above,laˈrah,la_ˈrah,la rah,l a _ r a h,,taber93
east2472-below-1,east2472,below,laˈwo,la_ˈwo,la woo,l a _ w o,,taber93
east2472-all-1,east2472,all,vedueˈdinhi,vedue_ˈdinhi,wedue dinhi,v e d u e _ d i n h i,,taber93
east2472-bird-1,east2472,bird,ˈmanuk,ˈmanuk,manuk,m a n u k,,taber93
east2472-egg-1,east2472,egg,teruˈwan,teruˈan,teruan,t e r u a n,,taber93
east2472-tail-1,east2472,tail,irˈwan,irˈwan,irwan,i r w a n,,taber93
east2472-dog-1,east2472,dog,ˈahu,ˈahu,ahu,a h u,,taber93
east2472-rat-1,east2472,rat,ˈʋau,ˈʋau,wau,ʋ a u,,taber93
east2472-flying_fox-1,east2472,flying_fox,ˈniʔi,ˈniʔi,ni'i,n i ʔ i,,taber93
east2472-snake-1,east2472,snake,tʰuwaˈnin,tʰuaˈnin,tuanin,tʰ u a n i n,,taber93
east2472-mosquito-1,east2472,mosquito,ˈnini,ˈnini,nini,n i n i,,taber93
east2472-louse_in_hair-1,east2472,louse_in_hair,ˈutu,ˈutu,utu,u t u,,taber93
east2472-fish-1,east2472,fish,ˈjaŋ,ˈjaŋ,iang,j a ŋ,,taber93
east2472-long-1,east2472,long,plaˈhun,plaˈhun,plahun,p l a h u n,,taber93
east2472-new-1,east2472,new,raverˈveru,ra+ver+ˈveru,rawer-weru,r a + v e r + v e r u,,taber93
east2472-old_people-1,east2472,old_people,ˈnau,ˈnau,nau,n a u,‘old’ (tua) in general,taber93
east2472-hot-1,east2472,hot,ˈpanas,ˈpanas,panas,p a n a s,,taber93
east2472-cold-1,east2472,cold,maˈririn,maˈririn,maririn,m a r i r i n,,taber93
east2472-good-1,east2472,good,raˈvenu,ra+ˈvenu,rawenu,r a + v e n u,,taber93
east2472-full-1,east2472,full,r̩ˈpenu,r̩+ˈpenu,rpenu,r̩ + p e n u,,taber93
east2472-near-1,east2472,near,huˈtil,huˈtil,hutil,h u t i l,,taber93
east2472-far-1,east2472,far,r̩ˈlɛt,r̩+ˈlɛt,rlet,r̩ + l ɛ t,,taber93
east2472-dry-1,east2472,dry,r̩ʔɛˈran,r̩+ʔɛˈran,r'eran,r̩ + ʔ ɛ r a n,,taber93
east2472-thin-1,east2472,thin,namˈnihu,na+mˈnihu,na-mnihu,n a + m n i h u,,taber93
east2472-thick-1,east2472,thick,ˈpoum,ˈpoum,poum,p o u m,,taber93
east2472-round-1,east2472,round,rasputˈput,rasput+ˈput,rasput-put,r a s p u t + p u t,,taber93
east2472-sharp-1,east2472,sharp,ˈnaːn,ˈnaːn,naan,n aː n,,taber93
east2472-rotten-1,east2472,rotten,tuˈhah,tuˈhah,tuhah,t u h a h,,taber93
east2472-black-1,east2472,black,muˈhan,muˈhan,muhan,m u h a n,,taber93
east2472-white-1,east2472,white,wawaˈrah,wawaˈrah,wawarah,w a w a r a h,,taber93
east2472-red-1,east2472,red,merˈmer,mer+ˈmer,mer-mer,m e r + m e r,,taber93
east2472-green-1,east2472,green,morˈmor,mor+ˈmor,mor-mor,m o r + m o r,,taber93
east2472-yellow-1,east2472,yellow,marˈmar,mar+ˈmar,mar-mar,m a r + m a r,,taber93
east2472-to_cough-1,east2472,to_cough,mɛˈhar,mɛˈhar,mehar,m ɛ h a r,,taber93
east2472-blind-1,east2472,blind,ˈbuta,ˈbuta,buta,b u t a,,taber93
east2472-deaf-1,east2472,deaf,n̩ˈtilu,n̩+ˈtilu,ntilu,n̩ + t i l u,,taber93
east2472-thirsty-1,east2472,thirsty,ɡamneˈrah,ga+mneˈrah,gamnerah,g a + m n e r a h,,taber93
east2472-hungry-1,east2472,hungry,ɡamˈlaru,ga+mˈlaru,gamlaru,g a + m l a r u,,taber93
east2472-to_see-1,east2472,to_see,ɡoˈven,go+ˈven,gowen,g o + v e n,,taber93
east2472-to_hear-1,east2472,to_hear,ɡatˈlin,ga+tˈlin,gatlin,g a + t l i n,,taber93
east2472-to_know-1,east2472,to_know,ɡaˈtu,ga+ˈtu,gatu,g a + t u,,taber93
east2472-to_speak-1,east2472,to_speak,ŋalˈtieri,ŋalˈtieri,ngaltieri,ŋ a l t i e r i,,taber93
